Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
group19,com.github.codergate.dto.installation,InstallationPayloadDTO,getRequester,3,1,0,159,0,,
group19,com.github.codergate.dto.installation,InstallationPayloadDTO,setRequester,3,1,1,164,0,,
group19,com.github.codergate.dto.installation,InstallationPayloadDTO,withRequester,4,1,1,169,0,,
group19,com.github.codergate.dto.installation,InstallationPayloadDTO,getSender,3,1,0,174,0,,
group19,com.github.codergate.dto.installation,InstallationPayloadDTO,setSender,3,1,1,179,0,,
group19,com.github.codergate.dto.installation,InstallationPayloadDTO,withSender,4,1,1,184,0,,
group19,com.github.codergate.dto.installation,InstallationPayloadDTO,getAdditionalProperties,3,1,0,189,0,,
group19,com.github.codergate.dto.installation,InstallationPayloadDTO,setAdditionalProperty,3,1,2,194,0,,
group19,com.github.codergate.dto.installation,InstallationPayloadDTO,withAdditionalProperty,4,1,2,199,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,RepositoriesRemovedDTO,2,1,0,31,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,RepositoriesRemovedDTO,8,1,5,38,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,getId,3,1,0,55,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,setId,3,1,1,60,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,withId,4,1,1,65,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,getNodeId,3,1,0,70,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,setNodeId,3,1,1,75,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,withNodeId,4,1,1,80,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,getName,3,1,0,85,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,setName,3,1,1,90,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,withName,4,1,1,95,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,getFullName,3,1,0,100,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,setFullName,3,1,1,105,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,withFullName,4,1,1,110,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,getPrivate,3,1,0,115,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,setPrivate,3,1,1,120,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,withPrivate,4,1,1,125,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,getAdditionalProperties,3,1,0,130,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,setAdditionalProperty,3,1,2,135,0,,
group19,com.github.codergate.dto.installation,RepositoriesRemovedDTO,withAdditionalProperty,4,1,2,140,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getLogin,3,1,0,57,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setLogin,3,1,1,62,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withLogin,4,1,1,67,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getId,3,1,0,72,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setId,3,1,1,77,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withId,4,1,1,82,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getNodeId,3,1,0,87,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setNodeId,3,1,1,92,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withNodeId,4,1,1,97,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getAvatarUrl,3,1,0,102,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setAvatarUrl,3,1,1,107,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withAvatarUrl,4,1,1,112,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getGravatarId,3,1,0,117,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setGravatarId,3,1,1,122,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withGravatarId,4,1,1,127,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getUrl,3,1,0,132,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setUrl,3,1,1,137,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withUrl,4,1,1,142,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getHtmlUrl,3,1,0,147,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setHtmlUrl,3,1,1,152,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withHtmlUrl,4,1,1,157,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getFollowersUrl,3,1,0,162,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setFollowersUrl,3,1,1,167,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withFollowersUrl,4,1,1,172,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getFollowingUrl,3,1,0,177,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setFollowingUrl,3,1,1,182,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withFollowingUrl,4,1,1,187,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getGistsUrl,3,1,0,192,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setGistsUrl,3,1,1,197,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withGistsUrl,4,1,1,202,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getStarredUrl,3,1,0,207,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setStarredUrl,3,1,1,212,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withStarredUrl,4,1,1,217,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getSubscriptionsUrl,3,1,0,222,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setSubscriptionsUrl,3,1,1,227,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withSubscriptionsUrl,4,1,1,232,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getOrganizationsUrl,3,1,0,237,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setOrganizationsUrl,3,1,1,242,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withOrganizationsUrl,4,1,1,247,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getReposUrl,3,1,0,252,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setReposUrl,3,1,1,257,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withReposUrl,4,1,1,262,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getEventsUrl,3,1,0,267,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setEventsUrl,3,1,1,272,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withEventsUrl,4,1,1,277,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getReceivedEventsUrl,3,1,0,282,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setReceivedEventsUrl,3,1,1,287,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withReceivedEventsUrl,4,1,1,292,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getType,3,1,0,297,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setType,3,1,1,302,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withType,4,1,1,307,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getSiteAdmin,3,1,0,312,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setSiteAdmin,3,1,1,317,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withSiteAdmin,4,1,1,322,0,,
group19,com.github.codergate.dto.installation,AccountDTO,getAdditionalProperties,3,1,0,327,0,,
group19,com.github.codergate.dto.installation,AccountDTO,setAdditionalProperty,3,1,2,332,0,,
group19,com.github.codergate.dto.installation,AccountDTO,withAdditionalProperty,4,1,2,337,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,RepositoriesAddedDTO,2,1,0,31,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,RepositoriesAddedDTO,8,1,5,38,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,getId,3,1,0,55,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,setId,3,1,1,60,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,withId,4,1,1,65,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,getNodeId,3,1,0,70,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,setNodeId,3,1,1,75,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,withNodeId,4,1,1,80,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,getName,3,1,0,85,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,setName,3,1,1,90,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,withName,4,1,1,95,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,getFullName,3,1,0,100,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,setFullName,3,1,1,105,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,withFullName,4,1,1,110,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,getPrivate,3,1,0,115,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,setPrivate,3,1,1,120,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,withPrivate,4,1,1,125,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,getAdditionalProperties,3,1,0,130,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,setAdditionalProperty,3,1,2,135,0,,
group19,com.github.codergate.dto.installation,RepositoriesAddedDTO,withAdditionalProperty,4,1,2,140,0,,
group19,com.github.codergate.dto.installation,Sender,getLogin,3,1,0,57,0,,
group19,com.github.codergate.dto.installation,Sender,setLogin,3,1,1,62,0,,
group19,com.github.codergate.dto.installation,Sender,withLogin,4,1,1,67,0,,
group19,com.github.codergate.dto.installation,Sender,getId,3,1,0,72,0,,
group19,com.github.codergate.dto.installation,Sender,setId,3,1,1,77,0,,
group19,com.github.codergate.dto.installation,Sender,withId,4,1,1,82,0,,
group19,com.github.codergate.dto.installation,Sender,getNodeId,3,1,0,87,0,,
group19,com.github.codergate.dto.installation,Sender,setNodeId,3,1,1,92,0,,
group19,com.github.codergate.dto.installation,Sender,withNodeId,4,1,1,97,0,,
group19,com.github.codergate.dto.installation,Sender,getAvatarUrl,3,1,0,102,0,,
group19,com.github.codergate.dto.installation,Sender,setAvatarUrl,3,1,1,107,0,,
group19,com.github.codergate.dto.installation,Sender,withAvatarUrl,4,1,1,112,0,,
group19,com.github.codergate.dto.installation,Sender,getGravatarId,3,1,0,117,0,,
group19,com.github.codergate.dto.installation,Sender,setGravatarId,3,1,1,122,0,,
group19,com.github.codergate.dto.installation,Sender,withGravatarId,4,1,1,127,0,,
group19,com.github.codergate.dto.installation,Sender,getUrl,3,1,0,132,0,,
group19,com.github.codergate.dto.installation,Sender,setUrl,3,1,1,137,0,,
group19,com.github.codergate.dto.installation,Sender,withUrl,4,1,1,142,0,,
group19,com.github.codergate.dto.installation,Sender,getHtmlUrl,3,1,0,147,0,,
group19,com.github.codergate.dto.installation,Sender,setHtmlUrl,3,1,1,152,0,,
group19,com.github.codergate.dto.installation,Sender,withHtmlUrl,4,1,1,157,0,,
group19,com.github.codergate.dto.installation,Sender,getFollowersUrl,3,1,0,162,0,,
group19,com.github.codergate.dto.installation,Sender,setFollowersUrl,3,1,1,167,0,,
group19,com.github.codergate.dto.installation,Sender,withFollowersUrl,4,1,1,172,0,,
group19,com.github.codergate.dto.installation,Sender,getFollowingUrl,3,1,0,177,0,,
group19,com.github.codergate.dto.installation,Sender,setFollowingUrl,3,1,1,182,0,,
group19,com.github.codergate.dto.installation,Sender,withFollowingUrl,4,1,1,187,0,,
group19,com.github.codergate.dto.installation,Sender,getGistsUrl,3,1,0,192,0,,
group19,com.github.codergate.dto.installation,Sender,setGistsUrl,3,1,1,197,0,,
group19,com.github.codergate.dto.installation,Sender,withGistsUrl,4,1,1,202,0,,
group19,com.github.codergate.dto.installation,Sender,getStarredUrl,3,1,0,207,0,,
group19,com.github.codergate.dto.installation,Sender,setStarredUrl,3,1,1,212,0,,
group19,com.github.codergate.dto.installation,Sender,withStarredUrl,4,1,1,217,0,,
group19,com.github.codergate.dto.installation,Sender,getSubscriptionsUrl,3,1,0,222,0,,
group19,com.github.codergate.dto.installation,Sender,setSubscriptionsUrl,3,1,1,227,0,,
group19,com.github.codergate.dto.installation,Sender,withSubscriptionsUrl,4,1,1,232,0,,
group19,com.github.codergate.dto.installation,Sender,getOrganizationsUrl,3,1,0,237,0,,
group19,com.github.codergate.dto.installation,Sender,setOrganizationsUrl,3,1,1,242,0,,
group19,com.github.codergate.dto.installation,Sender,withOrganizationsUrl,4,1,1,247,0,,
group19,com.github.codergate.dto.installation,Sender,getReposUrl,3,1,0,252,0,,
group19,com.github.codergate.dto.installation,Sender,setReposUrl,3,1,1,257,0,,
group19,com.github.codergate.dto.installation,Sender,withReposUrl,4,1,1,262,0,,
group19,com.github.codergate.dto.installation,Sender,getEventsUrl,3,1,0,267,0,,
group19,com.github.codergate.dto.installation,Sender,setEventsUrl,3,1,1,272,0,,
group19,com.github.codergate.dto.installation,Sender,withEventsUrl,4,1,1,277,0,,
group19,com.github.codergate.dto.installation,Sender,getReceivedEventsUrl,3,1,0,282,0,,
group19,com.github.codergate.dto.installation,Sender,setReceivedEventsUrl,3,1,1,287,0,,
group19,com.github.codergate.dto.installation,Sender,withReceivedEventsUrl,4,1,1,292,0,,
group19,com.github.codergate.dto.installation,Sender,getType,3,1,0,297,0,,
group19,com.github.codergate.dto.installation,Sender,setType,3,1,1,302,0,,
group19,com.github.codergate.dto.installation,Sender,withType,4,1,1,307,0,,
group19,com.github.codergate.dto.installation,Sender,getSiteAdmin,3,1,0,312,0,,
group19,com.github.codergate.dto.installation,Sender,setSiteAdmin,3,1,1,317,0,,
group19,com.github.codergate.dto.installation,Sender,withSiteAdmin,4,1,1,322,0,,
group19,com.github.codergate.dto.installation,Sender,getAdditionalProperties,3,1,0,327,0,,
group19,com.github.codergate.dto.installation,Sender,setAdditionalProperty,3,1,2,332,0,,
group19,com.github.codergate.dto.installation,Sender,withAdditionalProperty,4,1,2,337,0,,
group19,com.github.codergate.dto.installation,Installation,Installation,2,1,0,60,0,,
group19,com.github.codergate.dto.installation,Installation,Installation,22,1,19,67,0,,
group19,com.github.codergate.dto.installation,Installation,getId,3,1,0,115,0,,
group19,com.github.codergate.dto.installation,Installation,setId,3,1,1,120,0,,
group19,com.github.codergate.dto.installation,Installation,withId,4,1,1,125,0,,
group19,com.github.codergate.dto.installation,Installation,getAccount,3,1,0,130,0,,
group19,com.github.codergate.dto.installation,Installation,setAccount,3,1,1,135,0,,
group19,com.github.codergate.dto.installation,Installation,withAccount,4,1,1,140,0,,
group19,com.github.codergate.dto.installation,Installation,getRepositorySelection,3,1,0,145,0,,
group19,com.github.codergate.dto.installation,Installation,setRepositorySelection,3,1,1,150,0,,
group19,com.github.codergate.dto.installation,Installation,withRepositorySelection,4,1,1,155,0,,
group19,com.github.codergate.dto.installation,Installation,getAccessTokensUrl,3,1,0,160,0,,
group19,com.github.codergate.dto.installation,Installation,setAccessTokensUrl,3,1,1,165,0,,
group19,com.github.codergate.dto.installation,Installation,withAccessTokensUrl,4,1,1,170,0,,
group19,com.github.codergate.dto.installation,Installation,getRepositoriesUrl,3,1,0,175,0,,
group19,com.github.codergate.dto.installation,Installation,setRepositoriesUrl,3,1,1,180,0,,
group19,com.github.codergate.dto.installation,Installation,withRepositoriesUrl,4,1,1,185,0,,
group19,com.github.codergate.dto.installation,Installation,getHtmlUrl,3,1,0,190,0,,
group19,com.github.codergate.dto.installation,Installation,setHtmlUrl,3,1,1,195,0,,
group19,com.github.codergate.dto.installation,Installation,withHtmlUrl,4,1,1,200,0,,
group19,com.github.codergate.dto.installation,Installation,getAppId,3,1,0,205,0,,
group19,com.github.codergate.dto.installation,Installation,setAppId,3,1,1,210,0,,
group19,com.github.codergate.dto.installation,Installation,withAppId,4,1,1,215,0,,
group19,com.github.codergate.dto.installation,Installation,getAppSlug,3,1,0,220,0,,
group19,com.github.codergate.dto.installation,Installation,setAppSlug,3,1,1,225,0,,
group19,com.github.codergate.dto.installation,Installation,withAppSlug,4,1,1,230,0,,
group19,com.github.codergate.dto.installation,Installation,getTargetId,3,1,0,235,0,,
group19,com.github.codergate.dto.installation,Installation,setTargetId,3,1,1,240,0,,
group19,com.github.codergate.dto.installation,Installation,withTargetId,4,1,1,245,0,,
group19,com.github.codergate.dto.installation,Installation,getTargetType,3,1,0,250,0,,
group19,com.github.codergate.dto.installation,Installation,setTargetType,3,1,1,255,0,,
group19,com.github.codergate.dto.installation,Installation,withTargetType,4,1,1,260,0,,
group19,com.github.codergate.dto.installation,Installation,getPermissions,3,1,0,265,0,,
group19,com.github.codergate.dto.installation,Installation,setPermissions,3,1,1,270,0,,
group19,com.github.codergate.dto.installation,Installation,withPermissions,4,1,1,275,0,,
group19,com.github.codergate.dto.installation,Installation,getEvents,3,1,0,280,0,,
group19,com.github.codergate.dto.installation,Installation,setEvents,3,1,1,285,0,,
group19,com.github.codergate.dto.installation,Installation,withEvents,4,1,1,290,0,,
group19,com.github.codergate.dto.installation,Installation,getCreatedAt,3,1,0,295,0,,
group19,com.github.codergate.dto.installation,Installation,setCreatedAt,3,1,1,300,0,,
group19,com.github.codergate.dto.installation,Installation,withCreatedAt,4,1,1,305,0,,
group19,com.github.codergate.dto.installation,Installation,getUpdatedAt,3,1,0,310,0,,
group19,com.github.codergate.dto.installation,Installation,setUpdatedAt,3,1,1,315,0,,
group19,com.github.codergate.dto.installation,Installation,withUpdatedAt,4,1,1,320,0,,
group19,com.github.codergate.dto.installation,Installation,getSingleFileName,3,1,0,325,0,,
group19,com.github.codergate.dto.installation,Installation,setSingleFileName,3,1,1,330,0,,
group19,com.github.codergate.dto.installation,Installation,withSingleFileName,4,1,1,335,0,,
group19,com.github.codergate.dto.installation,Installation,getHasMultipleSingleFiles,3,1,0,340,0,,
group19,com.github.codergate.dto.installation,Installation,setHasMultipleSingleFiles,3,1,1,345,0,,
group19,com.github.codergate.dto.installation,Installation,withHasMultipleSingleFiles,4,1,1,350,0,,
group19,com.github.codergate.dto.installation,Installation,getSingleFilePaths,3,1,0,355,0,,
group19,com.github.codergate.dto.installation,Installation,setSingleFilePaths,3,1,1,360,0,,
group19,com.github.codergate.dto.installation,Installation,withSingleFilePaths,4,1,1,365,0,,
group19,com.github.codergate.dto.installation,Installation,getSuspendedBy,3,1,0,370,0,,
group19,com.github.codergate.dto.installation,Installation,setSuspendedBy,3,1,1,375,0,,
group19,com.github.codergate.dto.installation,Installation,withSuspendedBy,4,1,1,380,0,,
group19,com.github.codergate.dto.installation,Installation,getSuspendedAt,3,1,0,385,0,,
